fecha_hora,estacion,pm25_concentracion,pm25_media_movil,iboca
2021-12-06 18:00:00,San Cristobal,3.0,25.3,78.37
2021-12-06 18:00:00,Suba,9.0,14.3,54.81
2021-12-06 18:00:00,Usaquen,6.0,11.4,47.5
2021-12-06 19:00:00,Bolivia,19.0,16.8,60.17
2021-12-06 19:00:00,CDAR,10.0,13.4,52.88
2021-12-06 19:00:00,Carvajal - Sevillana,26.0,34.2,97.43
2021-12-06 19:00:00,Ciudad Bolívar,6.0,22.2,71.73
2021-12-06 19:00:00,Fontibon,13.0,20.3,67.66
2021-12-06 19:00:00,Guaymaral,2.0,53.0,143.98
2021-12-06 19:00:00,Kennedy,4.0,18.6,64.02
2021-12-06 19:00:00,Las Ferias,6.0,23.7,74.94
2021-12-06 19:00:00,MinAmbiente,8.0,14.5,55.24
2021-12-06 19:00:00,Móvil 7ma,6.0,14.8,55.88
2021-12-06 19:00:00,Suba,6.0,12.5,50.96
2021-12-06 19:00:00,Usaquen,8.0,11.2,46.67
2021-12-06 20:00:00,Bolivia,24.0,16.2,58.88
2021-12-06 20:00:00,CDAR,7.0,12.8,51.6
2021-12-06 20:00:00,Carvajal - Sevillana,28.0,33.5,95.93
2021-12-06 20:00:00,Ciudad Bolívar,4.0,21.0,69.16
2021-12-06 20:00:00,Fontibon,15.0,19.9,66.8
2021-12-06 20:00:00,Guaymaral,14.0,53.0,143.98
2021-12-06 20:00:00,Kennedy,5.0,17.4,61.45
2021-12-06 20:00:00,Las Ferias,6.0,21.6,70.45
2021-12-06 20:00:00,MinAmbiente,12.0,14.4,55.03
2021-12-06 20:00:00,Móvil 7ma,7.0,14.4,55.03
2021-12-06 20:00:00,San Cristobal,6.0,11.9,49.58
2021-12-06 20:00:00,Tunal,7.0,11.0,45.83
2021-12-06 21:00:00,Bolivia,18.0,15.3,56.95
2021-12-06 21:00:00,CDAR,8.0,12.0,50.0
2021-12-06 21:00:00,Carvajal - Sevillana,30.0,32.3,93.36
2021-12-06 21:00:00,Ciudad Bolívar,4.0,19.6,66.16
2021-12-06 21:00:00,Fontibon,10.0,19.4,65.73
2021-12-06 21:00:00,Guaymaral,9.0,52.7,143.23
2021-12-06 21:00:00,Kennedy,4.0,16.1,58.67
2021-12-06 21:00:00,Las Ferias,9.0,20.4,67.88
2021-12-06 21:00:00,MinAmbiente,9.0,14.1,54.38
2021-12-06 21:00:00,Móvil 7ma,8.0,14.2,54.6
2021-12-06 21:00:00,Puente Aranda,2.0,23.1,73.66
2021-12-06 21:00:00,Suba,4.0,11.4,47.5
2021-12-06 21:00:00,Tunal,1.0,15.1,56.52
2021-12-06 21:00:00,Usaquen,8.0,11.0,45.83
2021-12-06 22:00:00,Bolivia,18.0,14.7,55.67
2021-12-06 22:00:00,CDAR,6.0,11.4,47.5
2021-12-06 22:00:00,Carvajal - Sevillana,19.0,31.6,91.86
2021-12-06 22:00:00,Ciudad Bolívar,13.0,17.9,62.52
2021-12-06 22:00:00,Fontibon,12.0,18.9,64.66
2021-12-06 22:00:00,Guaymaral,11.0,52.3,142.23
2021-12-06 22:00:00,Kennedy,3.0,14.7,55.67
2021-12-06 22:00:00,Las Ferias,7.0,18.9,64.66
2021-12-06 22:00:00,MinAmbiente,10.0,13.7,53.53
2021-12-06 22:00:00,Móvil 7ma,7.0,13.3,52.67
2021-12-06 22:00:00,Puente Aranda,9.0,21.8,70.87
2021-12-06 22:00:00,San Cristobal,8.0,21.6,70.45
2021-12-06 22:00:00,Suba,8.0,11.3,47.08
2021-12-06 22:00:00,Usaquen,6.0,10.6,44.17
2021-12-06 23:00:00,Bolivia,21.0,14.5,55.24
2021-12-06 23:00:00,CDAR,12.0,11.3,47.08
2021-12-06 23:00:00,Carvajal - Sevillana,18.0,30.1,88.65
2021-12-06 23:00:00,Ciudad Bolívar,12.0,16.5,59.52
2021-12-06 23:00:00,Fontibon,9.0,18.0,62.74
2021-12-06 23:00:00,Guaymaral,11.0,52.0,141.47
2021-12-06 23:00:00,Kennedy,7.0,13.3,52.67
2021-12-06 23:00:00,Las Ferias,5.0,17.9,62.52
2021-12-06 23:00:00,MinAmbiente,6.0,13.0,52.03
2021-12-06 23:00:00,Móvil 7ma,5.0,12.3,50.53
2021-12-06 23:00:00,Puente Aranda,11.0,19.9,66.8
2021-12-06 23:00:00,San Cristobal,4.0,20.7,68.52
2021-12-06 23:00:00,Usaquen,6.0,10.3,42.92
2021-12-07 00:00:00,Bolivia,3.0,3.2,13.33
2021-12-07 00:00:00,CDAR,4.0,3.3,13.75
2021-12-07 00:00:00,Carvajal - Sevillana,12.0,14.7,55.67
2021-12-07 00:00:00,Ciudad BolГ­var,4.0,5.4,22.5
2021-12-07 00:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 00:00:00,Las Ferias,4.0,4.9,20.42
2021-12-07 00:00:00,MinAmbiente,3.0,2.9,12.08
2021-12-07 00:00:00,MГіvil 7ma,4.0,4.9,20.42
2021-12-07 00:00:00,Puente Aranda,5.0,7.4,30.83
2021-12-07 00:00:00,San Cristobal,8.0,8.2,34.17
2021-12-07 00:00:00,Tunal,5.0,5.7,23.75
2021-12-07 01:00:00,Bolivia,3.0,3.2,13.33
2021-12-07 01:00:00,CDAR,3.0,3.2,13.33
2021-12-07 01:00:00,Carvajal - Sevillana,11.0,13.8,53.74
2021-12-07 01:00:00,Ciudad BolГ­var,4.0,5.4,22.5
2021-12-07 01:00:00,Guaymaral,2.0,3.3,13.75
2021-12-07 01:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 01:00:00,Las Ferias,4.0,4.6,19.17
2021-12-07 01:00:00,MinAmbiente,5.0,2.9,12.08
2021-12-07 01:00:00,MГіvil 7ma,3.0,4.8,20.0
2021-12-07 01:00:00,Puente Aranda,2.0,7.3,30.42
2021-12-07 01:00:00,San Cristobal,2.0,8.3,34.58
2021-12-07 02:00:00,Bolivia,3.0,3.2,13.33
2021-12-07 02:00:00,CDAR,3.0,3.3,13.75
2021-12-07 02:00:00,Carvajal - Sevillana,15.0,14.2,54.6
2021-12-07 02:00:00,Ciudad BolГ­var,4.0,5.4,22.5
2021-12-07 02:00:00,Fontibon,1.0,4.1,17.08
2021-12-07 02:00:00,Guaymaral,4.0,3.1,12.92
2021-12-07 02:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 02:00:00,MinAmbiente,3.0,3.0,12.5
2021-12-07 02:00:00,MГіvil 7ma,2.0,4.8,20.0
2021-12-07 02:00:00,San Cristobal,2.0,8.1,33.75
2021-12-07 03:00:00,Bolivia,2.0,3.2,13.33
2021-12-07 03:00:00,CDAR,7.0,3.5,14.58
2021-12-07 03:00:00,Carvajal - Sevillana,20.0,15.1,56.52
2021-12-07 03:00:00,Ciudad BolГ­var,4.0,5.3,22.08
2021-12-07 03:00:00,Fontibon,2.0,4.0,16.67
2021-12-07 03:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 03:00:00,MinAmbiente,2.0,3.0,12.5
2021-12-07 03:00:00,MГіvil 7ma,1.0,4.7,19.58
2021-12-07 03:00:00,San Cristobal,6.0,8.2,34.17
2021-12-07 03:00:00,Tunal,1.0,5.6,23.33
2021-12-07 04:00:00,Bolivia,2.0,3.2,13.33
2021-12-07 04:00:00,CDAR,4.0,3.5,14.58
2021-12-07 04:00:00,Carvajal - Sevillana,17.0,16.1,58.67
2021-12-07 04:00:00,Ciudad BolГ­var,4.0,5.2,21.67
2021-12-07 04:00:00,Fontibon,1.0,4.1,17.08
2021-12-07 04:00:00,Guaymaral,1.0,2.5,10.42
2021-12-07 04:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 04:00:00,MinAmbiente,4.0,3.0,12.5
2021-12-07 04:00:00,San Cristobal,8.0,8.3,34.58
2021-12-07 04:00:00,Tunal,3.0,5.7,23.75
2021-12-07 05:00:00,Bolivia,2.0,3.2,13.33
2021-12-07 05:00:00,Carvajal - Sevillana,34.0,18.4,63.59
2021-12-07 05:00:00,Ciudad BolГ­var,4.0,5.1,21.25
2021-12-07 05:00:00,Fontibon,7.0,2.6,10.83
2021-12-07 05:00:00,Guaymaral,2.0,2.7,11.25
2021-12-07 05:00:00,JazmГ­n,6.0,5.0,20.83
2021-12-07 05:00:00,Las Ferias,2.0,2.9,12.08
2021-12-07 05:00:00,MinAmbiente,1.0,3.8,15.83
2021-12-07 05:00:00,MГіvil 7ma,1.0,7.6,31.67
2021-12-07 05:00:00,Puente Aranda,8.0,8.4,35.0
2021-12-07 05:00:00,Suba,6.0,5.8,24.17
2021-12-07 06:00:00,Bolivia,7.0,3.4,14.17
2021-12-07 06:00:00,Carvajal - Sevillana,39.0,20.9,68.95
2021-12-07 06:00:00,Ciudad BolГ­var,4.0,5.1,21.25
2021-12-07 06:00:00,Fontibon,1.0,4.1,17.08
2021-12-07 06:00:00,Guaymaral,7.0,2.8,11.67
2021-12-07 06:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 06:00:00,Las Ferias,10.0,5.3,22.08
2021-12-07 06:00:00,MinAmbiente,4.0,3.0,12.5
2021-12-07 06:00:00,MГіvil 7ma,5.0,3.8,15.83
2021-12-07 06:00:00,Puente Aranda,1.0,7.1,29.58
2021-12-07 06:00:00,San Cristobal,7.0,8.5,35.42
2021-12-07 06:00:00,Tunal,7.0,6.1,25.42
2021-12-07 07:00:00,Bolivia,8.0,3.6,15.0
2021-12-07 07:00:00,CDAR,3.0,3.8,15.83
2021-12-07 07:00:00,Carvajal - Sevillana,40.0,21.2,69.59
2021-12-07 07:00:00,Ciudad BolГ­var,4.0,5.0,20.83
2021-12-07 07:00:00,Fontibon,5.0,4.2,17.5
2021-12-07 07:00:00,Guaymaral,10.0,3.3,13.75
2021-12-07 07:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 07:00:00,Las Ferias,11.0,5.5,22.92
2021-12-07 07:00:00,MinAmbiente,4.0,3.1,12.92
2021-12-07 07:00:00,MГіvil 7ma,10.0,4.0,16.67
2021-12-07 07:00:00,Puente Aranda,2.0,6.7,27.92
2021-12-07 07:00:00,San Cristobal,9.0,8.4,35.0
2021-12-07 07:00:00,Tunal,10.0,6.3,26.25
2021-12-07 08:00:00,Bolivia,8.0,3.7,15.42
2021-12-07 08:00:00,CDAR,8.0,3.8,15.83
2021-12-07 08:00:00,Carvajal - Sevillana,39.0,22.4,72.16
2021-12-07 08:00:00,Ciudad BolГ­var,4.0,5.0,20.83
2021-12-07 08:00:00,Fontibon,7.0,4.3,17.92
2021-12-07 08:00:00,Guaymaral,6.0,3.5,14.58
2021-12-07 08:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 08:00:00,Las Ferias,13.0,5.7,23.75
2021-12-07 08:00:00,MinAmbiente,12.0,3.5,14.58
2021-12-07 08:00:00,MГіvil 7ma,14.0,4.4,18.33
2021-12-07 08:00:00,Puente Aranda,20.0,6.7,27.92
2021-12-07 08:00:00,San Cristobal,23.0,9.0,37.5
2021-12-07 08:00:00,Tunal,6.0,6.3,26.25
2021-12-07 09:00:00,Bolivia,7.0,3.8,15.83
2021-12-07 09:00:00,CDAR,3.0,3.6,15.0
2021-12-07 09:00:00,Carvajal - Sevillana,35.0,23.3,74.09
2021-12-07 09:00:00,Ciudad BolГ­var,4.0,4.9,20.42
2021-12-07 09:00:00,Fontibon,7.0,4.3,17.92
2021-12-07 09:00:00,Guaymaral,2.0,3.5,14.58
2021-12-07 09:00:00,JazmГ­n,2.0,2.7,11.25
2021-12-07 09:00:00,Las Ferias,23.0,6.5,27.08
2021-12-07 09:00:00,MinAmbiente,7.0,3.7,15.42
2021-12-07 09:00:00,MГіvil 7ma,9.0,4.5,18.75
2021-12-07 09:00:00,Puente Aranda,13.0,6.8,28.33
2021-12-07 09:00:00,San Cristobal,35.0,10.0,41.67
2021-12-07 09:00:00,Tunal,2.0,5.5,22.92
2021-12-07 09:00:00,Usaquen,2.0,2.9,12.08
2021-12-07 10:00:00,Bolivia,6.0,3.9,16.25
2021-12-07 10:00:00,Carvajal - Sevillana,43.0,24.5,76.66
2021-12-07 10:00:00,Ciudad BolГ­var,4.0,4.9,20.42
2021-12-07 10:00:00,Fontibon,25.0,5.2,21.67
2021-12-07 10:00:00,Guaymaral,6.0,3.7,15.42
2021-12-07 10:00:00,JazmГ­n,2.0,2.8,11.67
2021-12-07 10:00:00,Las Ferias,11.0,6.7,27.92
2021-12-07 10:00:00,MinAmbiente,2.0,3.6,15.0
2021-12-07 10:00:00,MГіvil 7ma,6.0,4.5,18.75
2021-12-07 10:00:00,Puente Aranda,12.0,6.9,28.75
2021-12-07 10:00:00,San Cristobal,22.0,10.4,43.33
2021-12-07 10:00:00,Tunal,1.0,5.4,22.5
2021-12-07 11:00:00,Bolivia,5.0,4.0,16.67
2021-12-07 11:00:00,Carvajal - Sevillana,53.0,26.2,80.3
2021-12-07 11:00:00,Ciudad BolГ­var,7.0,5.0,20.83
2021-12-07 11:00:00,Fontibon,10.0,5.5,22.92
2021-12-07 11:00:00,Guaymaral,5.0,3.9,16.25
2021-12-07 11:00:00,JazmГ­n,2.0,2.8,11.67
2021-12-07 11:00:00,Las Ferias,12.0,7.3,30.42
2021-12-07 11:00:00,MГіvil 7ma,7.0,4.8,20.0
2021-12-07 11:00:00,Puente Aranda,16.0,7.2,30.0
2021-12-07 11:00:00,San Cristobal,8.0,10.2,42.5
2021-12-07 11:00:00,Tunal,2.0,5.4,22.5
2021-12-07 12:00:00,Bolivia,7.0,4.2,17.5
2021-12-07 12:00:00,CDAR,1.0,3.7,15.42
2021-12-07 12:00:00,Carvajal - Sevillana,28.0,26.3,80.51
2021-12-07 12:00:00,Ciudad BolГ­var,6.0,5.0,20.83
2021-12-07 12:00:00,Fontibon,6.0,5.7,23.75
2021-12-07 12:00:00,Guaymaral,7.0,4.1,17.08
2021-12-07 12:00:00,JazmГ­n,3.0,2.8,11.67
2021-12-07 12:00:00,Las Ferias,17.0,8.0,33.33
2021-12-07 12:00:00,MinAmbiente,1.0,3.5,14.58
2021-12-07 12:00:00,MГіvil 7ma,8.0,4.9,20.42
2021-12-07 12:00:00,Puente Aranda,11.0,7.4,30.83
2021-12-07 12:00:00,San Cristobal,11.0,10.0,41.67
2021-12-07 12:00:00,Tunal,2.0,5.4,22.5
2021-12-07 13:00:00,Bolivia,8.0,4.4,18.33
2021-12-07 13:00:00,CDAR,4.0,3.8,15.83
2021-12-07 13:00:00,Carvajal - Sevillana,31.0,26.5,80.94
2021-12-07 13:00:00,Ciudad BolГ­var,5.0,5.1,21.25
2021-12-07 13:00:00,Fontibon,8.0,6.0,25.0
2021-12-07 13:00:00,JazmГ­n,3.0,2.8,11.67
2021-12-07 13:00:00,Las Ferias,2.0,7.6,31.67
2021-12-07 13:00:00,MinAmbiente,2.0,3.4,14.17
2021-12-07 13:00:00,MГіvil 7ma,6.0,5.1,21.25
2021-12-07 13:00:00,Puente Aranda,8.0,6.8,28.33
2021-12-07 13:00:00,San Cristobal,20.0,10.7,44.58
2021-12-07 13:00:00,Tunal,4.0,4.2,17.5
2021-12-07 13:00:00,Usaquen,1.0,2.9,12.08
2021-12-07 14:00:00,Bolivia,6.0,4.5,18.75
2021-12-07 14:00:00,CDAR,6.0,3.9,16.25
2021-12-07 14:00:00,Carvajal - Sevillana,24.0,26.4,80.73
2021-12-07 14:00:00,Ciudad BolГ­var,12.0,5.3,22.08
2021-12-07 14:00:00,Fontibon,7.0,6.2,25.83
2021-12-07 14:00:00,Guaymaral,4.0,4.2,17.5
2021-12-07 14:00:00,JazmГ­n,3.0,2.8,11.67
2021-12-07 14:00:00,Las Ferias,1.0,7.2,30.0
2021-12-07 14:00:00,MinAmbiente,1.0,3.3,13.75
2021-12-07 14:00:00,MГіvil 7ma,3.0,5.0,20.83
2021-12-07 14:00:00,Puente Aranda,9.0,6.9,28.75
2021-12-07 14:00:00,San Cristobal,4.0,10.4,43.33
2021-12-07 14:00:00,Tunal,3.0,4.2,17.5
2021-12-07 15:00:00,Bolivia,4.0,4.6,19.17
2021-12-07 15:00:00,CDAR,3.0,3.8,15.83
2021-12-07 15:00:00,Carvajal - Sevillana,50.0,27.5,83.08
2021-12-07 15:00:00,Ciudad BolГ­var,9.0,5.5,22.92
2021-12-07 15:00:00,Guaymaral,10.0,4.7,19.58
2021-12-07 15:00:00,JazmГ­n,3.0,2.7,11.25
2021-12-07 15:00:00,Las Ferias,1.0,7.0,29.17
2021-12-07 15:00:00,MinAmbiente,1.0,3.3,13.75
2021-12-07 15:00:00,MГіvil 7ma,3.0,5.0,20.83
2021-12-07 15:00:00,Puente Aranda,13.0,7.4,30.83
2021-12-07 15:00:00,Tunal,3.0,4.1,17.08
2021-12-07 16:00:00,Bolivia,4.0,4.6,19.17
2021-12-07 16:00:00,CDAR,2.0,3.7,15.42
2021-12-07 16:00:00,Carvajal - Sevillana,38.0,28.0,84.15
2021-12-07 16:00:00,Ciudad BolГ­var,7.0,5.6,23.33
2021-12-07 16:00:00,Guaymaral,5.0,4.7,19.58
2021-12-07 16:00:00,JazmГ­n,3.0,2.7,11.25
2021-12-07 16:00:00,Las Ferias,2.0,7.0,29.17
2021-12-07 16:00:00,MinAmbiente,4.0,3.4,14.17
2021-12-07 16:00:00,MГіvil 7ma,2.0,5.0,20.83
2021-12-07 16:00:00,Puente Aranda,20.0,8.4,35.0
2021-12-07 16:00:00,San Cristobal,22.0,10.5,43.75
2021-12-07 16:00:00,Tunal,4.0,4.1,17.08
2021-12-07 16:00:00,Usaquen,1.0,2.8,11.67
2021-12-07 17:00:00,Bolivia,3.0,4.7,19.58
2021-12-07 17:00:00,CDAR,5.0,3.8,15.83
2021-12-07 17:00:00,Carvajal - Sevillana,40.0,28.5,85.22
2021-12-07 17:00:00,Ciudad BolГ­var,5.0,5.6,23.33
2021-12-07 17:00:00,Guaymaral,2.0,4.8,20.0
2021-12-07 17:00:00,JazmГ­n,3.0,2.7,11.25
2021-12-07 17:00:00,Las Ferias,5.0,7.1,29.58
2021-12-07 17:00:00,MinAmbiente,3.0,3.4,14.17
2021-12-07 17:00:00,MГіvil 7ma,2.0,5.0,20.83
2021-12-07 17:00:00,Puente Aranda,9.0,8.5,35.42
2021-12-07 17:00:00,San Cristobal,25.0,11.7,48.75
2021-12-07 17:00:00,Tunal,4.0,4.2,17.5
2021-12-07 18:00:00,Bolivia,3.0,4.7,19.58
2021-12-07 18:00:00,CDAR,3.0,3.9,16.25
2021-12-07 18:00:00,Carvajal - Sevillana,34.0,28.8,85.87
2021-12-07 18:00:00,Ciudad BolГ­var,5.0,5.6,23.33
2021-12-07 18:00:00,Guaymaral,3.0,4.9,20.42
2021-12-07 18:00:00,JazmГ­n,3.0,2.7,11.25
2021-12-07 18:00:00,MinAmbiente,4.0,3.5,14.58
2021-12-07 18:00:00,MГіvil 7ma,4.0,5.0,20.83
2021-12-07 18:00:00,Puente Aranda,5.0,8.4,35.0
2021-12-07 18:00:00,San Cristobal,2.0,11.5,47.92
2021-12-07 18:00:00,Tunal,6.0,4.2,17.5
2021-12-07 18:00:00,Usaquen,1.0,2.7,11.25
2021-12-07 19:00:00,Bolivia,2.0,4.7,19.58
2021-12-07 19:00:00,CDAR,3.0,3.9,16.25
2021-12-07 19:00:00,Carvajal - Sevillana,27.0,29.5,87.36
2021-12-07 19:00:00,Ciudad BolГ­var,11.0,5.9,24.58
2021-12-07 19:00:00,Guaymaral,4.0,4.8,20.0
2021-12-07 19:00:00,JazmГ­n,3.0,2.7,11.25
2021-12-07 19:00:00,MinAmbiente,4.0,3.5,14.58
2021-12-07 19:00:00,MГіvil 7ma,4.0,5.0,20.83
2021-12-07 19:00:00,Puente Aranda,21.0,9.5,39.58
2021-12-07 19:00:00,San Cristobal,5.0,11.5,47.92
2021-12-07 19:00:00,Tunal,8.0,4.2,17.5
2021-12-07 19:00:00,Usaquen,7.0,2.8,11.67
2021-12-07 20:00:00,Bolivia,3.0,4.7,19.58
2021-12-07 20:00:00,CDAR,5.0,3.9,16.25
2021-12-07 20:00:00,Carvajal - Sevillana,30.0,29.9,88.22
2021-12-07 20:00:00,Ciudad BolГ­var,7.0,6.0,25.0
2021-12-07 20:00:00,Guaymaral,4.0,4.7,19.58
2021-12-07 20:00:00,JazmГ­n,3.0,2.8,11.67
2021-12-07 20:00:00,MinAmbiente,6.0,3.5,14.58
2021-12-07 20:00:00,MГіvil 7ma,6.0,5.0,20.83
2021-12-07 20:00:00,Puente Aranda,4.0,9.2,38.33
2021-12-07 20:00:00,Tunal,10.0,4.5,18.75
2021-12-07 20:00:00,Usaquen,6.0,3.0,12.5
2021-12-07 21:00:00,Bolivia,3.0,4.8,20.0
2021-12-07 21:00:00,CDAR,6.0,4.0,16.67
2021-12-07 21:00:00,Carvajal - Sevillana,39.0,30.6,89.72
2021-12-07 21:00:00,Ciudad BolГ­var,6.0,6.1,25.42
2021-12-07 21:00:00,Guaymaral,3.0,4.6,19.17
2021-12-07 21:00:00,JazmГ­n,3.0,2.8,11.67
2021-12-07 21:00:00,Las Ferias,4.0,7.8,32.5
2021-12-07 21:00:00,MinAmbiente,6.0,3.6,15.0
2021-12-07 21:00:00,MГіvil 7ma,4.0,4.9,20.42
2021-12-07 21:00:00,Tunal,5.0,4.7,19.58
2021-12-07 21:00:00,Usaquen,6.0,3.0,12.5
2021-12-07 22:00:00,Bolivia,3.0,4.8,20.0
2021-12-07 22:00:00,CDAR,2.0,3.9,16.25
2021-12-07 22:00:00,Carvajal - Sevillana,38.0,31.5,91.65
2021-12-07 22:00:00,Ciudad BolГ­var,4.0,6.1,25.42
2021-12-07 22:00:00,Guaymaral,5.0,4.8,20.0
2021-12-07 22:00:00,JazmГ­n,3.0,2.9,12.08
2021-12-07 22:00:00,Las Ferias,9.0,7.9,32.92
2021-12-07 22:00:00,MinAmbiente,2.0,3.6,15.0
2021-12-07 22:00:00,MГіvil 7ma,3.0,4.9,20.42
2021-12-07 22:00:00,Puente Aranda,1.0,8.8,36.67
2021-12-07 22:00:00,San Cristobal,6.0,11.3,47.08
2021-12-07 22:00:00,Tunal,7.0,4.9,20.42
2021-12-07 22:00:00,Usaquen,6.0,3.1,12.92
2021-12-07 23:00:00,Bolivia,3.0,4.8,20.0
2021-12-07 23:00:00,CDAR,2.0,3.9,16.25
2021-12-07 23:00:00,Carvajal - Sevillana,23.0,31.7,92.08
2021-12-07 23:00:00,Ciudad BolГ­var,4.0,6.0,25.0
2021-12-07 23:00:00,Guaymaral,7.0,5.0,20.83
2021-12-07 23:00:00,JazmГ­n,3.0,2.9,12.08
2021-12-07 23:00:00,Las Ferias,5.0,7.8,32.5
2021-12-07 23:00:00,MГіvil 7ma,4.0,4.8,20.0
2021-12-07 23:00:00,Puente Aranda,6.0,9.0,37.5
2021-12-07 23:00:00,San Cristobal,11.0,11.6,48.33
2021-12-07 23:00:00,Tunal,5.0,4.7,19.58
2021-12-07 23:00:00,Usaquen,4.0,3.2,13.33
2021-12-08 00:00:00,Bolivia,5.0,5.0,20.83
2021-12-08 00:00:00,CDAR,7.0,3.5,14.58
2021-12-08 00:00:00,Carvajal - Sevillana,25.0,28.4,85.01
2021-12-08 00:00:00,Ciudad BolГ­var,10.0,5.5,22.92
2021-12-08 00:00:00,Fontibon,6.0,7.0,29.17
2021-12-08 00:00:00,Guaymaral,2.0,3.2,13.33
2021-12-08 00:00:00,JazmГ­n,17.0,13.5,53.1
2021-12-08 00:00:00,Las Ferias,17.0,7.1,29.58
2021-12-08 00:00:00,MinAmbiente,1.0,4.4,18.33
2021-12-08 00:00:00,MГіvil 7ma,11.0,8.0,33.33
2021-12-08 00:00:00,Puente Aranda,17.0,12.7,51.38
2021-12-08 00:00:00,San Cristobal,8.0,7.5,31.25
2021-12-08 00:00:00,Suba,5.0,4.8,20.0
2021-12-08 00:00:00,Tunal,8.0,4.8,20.0
2021-12-08 00:00:00,Usaquen,3.0,3.3,13.75
2021-12-08 01:00:00,Bolivia,8.0,5.3,22.08
2021-12-08 01:00:00,CDAR,8.0,3.7,15.42
2021-12-08 01:00:00,Carvajal - Sevillana,17.0,28.1,84.37
2021-12-08 01:00:00,Ciudad BolГ­var,9.0,5.5,22.92
2021-12-08 01:00:00,Fontibon,12.0,12.5,50.96
2021-12-08 01:00:00,Guaymaral,20.0,7.6,31.67
2021-12-08 01:00:00,JazmГ­n,2.0,3.1,12.92
2021-12-08 01:00:00,Las Ferias,15.0,13.6,53.31
2021-12-08 01:00:00,MinAmbiente,9.0,7.3,30.42
2021-12-08 01:00:00,MГіvil 7ma,2.0,4.4,18.33
2021-12-08 01:00:00,Puente Aranda,6.0,7.6,31.67
2021-12-08 01:00:00,San Cristobal,17.0,13.5,53.1
2021-12-08 01:00:00,Suba,7.0,7.6,31.67
2021-12-08 01:00:00,Tunal,6.0,5.0,20.83
2021-12-08 01:00:00,Usaquen,3.0,4.6,19.17
2021-12-08 01:00:00,Usme,2.0,3.1,12.92
2021-12-08 02:00:00,Bolivia,13.0,5.9,24.58
2021-12-08 02:00:00,CDAR,7.0,4.0,16.67
2021-12-08 02:00:00,Carvajal - Sevillana,18.0,28.5,85.22
2021-12-08 02:00:00,Ciudad BolГ­var,13.0,5.7,23.75
2021-12-08 02:00:00,Fontibon,8.0,7.6,31.67
2021-12-08 02:00:00,Guaymaral,2.0,3.1,12.92
2021-12-08 02:00:00,JazmГ­n,11.0,13.5,53.1
2021-12-08 02:00:00,Las Ferias,7.0,7.5,31.25
2021-12-08 02:00:00,MinAmbiente,3.0,4.5,18.75
2021-12-08 02:00:00,MГіvil 7ma,7.0,7.6,31.67
2021-12-08 02:00:00,Puente Aranda,21.0,14.1,54.38
2021-12-08 02:00:00,San Cristobal,11.0,7.9,32.92
2021-12-08 02:00:00,Suba,5.0,5.1,21.25
2021-12-08 02:00:00,Usaquen,6.0,3.4,14.17
2021-12-08 03:00:00,Bolivia,11.0,6.3,26.25
2021-12-08 03:00:00,CDAR,4.0,4.1,17.08
2021-12-08 03:00:00,Carvajal - Sevillana,13.0,28.2,84.58
2021-12-08 03:00:00,Ciudad BolГ­var,11.0,5.9,24.58
2021-12-08 03:00:00,Fontibon,13.0,13.1,52.24
2021-12-08 03:00:00,Guaymaral,11.0,8.0,33.33
2021-12-08 03:00:00,JazmГ­n,2.0,3.1,12.92
2021-12-08 03:00:00,Las Ferias,17.0,13.7,53.53
2021-12-08 03:00:00,MinAmbiente,6.0,7.6,31.67
2021-12-08 03:00:00,MГіvil 7ma,3.0,4.5,18.75
2021-12-08 03:00:00,Puente Aranda,15.0,8.0,33.33
2021-12-08 03:00:00,San Cristobal,15.0,14.3,54.81
2021-12-08 03:00:00,Suba,17.0,8.5,35.42
2021-12-08 03:00:00,Tunal,4.0,5.2,21.67
2021-12-08 03:00:00,Usaquen,1.0,4.5,18.75
2021-12-08 03:00:00,Usme,4.0,3.5,14.58
2021-12-08 04:00:00,Bolivia,11.0,6.7,27.92
2021-12-08 04:00:00,CDAR,1.0,4.0,16.67
2021-12-08 04:00:00,Carvajal - Sevillana,20.0,28.0,84.15
2021-12-08 04:00:00,Ciudad BolГ­var,12.0,6.2,25.83
2021-12-08 04:00:00,Fontibon,7.0,13.0,52.03
2021-12-08 04:00:00,Guaymaral,6.0,8.2,34.17
2021-12-08 04:00:00,JazmГ­n,3.0,3.1,12.92
2021-12-08 04:00:00,Las Ferias,13.0,13.8,53.74
2021-12-08 04:00:00,MinAmbiente,3.0,7.6,31.67
2021-12-08 04:00:00,MГіvil 7ma,4.0,4.6,19.17
2021-12-08 04:00:00,Puente Aranda,9.0,8.2,34.17
2021-12-08 04:00:00,San Cristobal,10.0,14.5,55.24
2021-12-08 04:00:00,Suba,10.0,8.8,36.67
2021-12-08 04:00:00,Tunal,2.0,5.1,21.25
