FECHA_HORA,PK_ESTACION,pm25_concentracion,pm25_media_movil,iboca,PK_CONTAMINACION
2021-09-19 22:00:00,3,32.24,28.22,83.14,4267
2021-09-19 22:00:00,4,39.5,43.15,69.21,4769
2021-09-19 22:00:00,16,56.77,58.49,111.77,4684
2021-09-20 05:00:00,18,6.96,10.54,58.77,5133
2021-09-20 06:00:00,10,56.4,57.33,98.52,3382
2021-09-20 08:00:00,15,32.57,32.58,73.75,4168
2021-09-20 12:00:00,0,17.53,13.98,61.3,1991
2021-09-20 16:00:00,14,38.74,38.33,69.75,4391
2021-09-21 02:00:00,0,25.51,24.23,66.84,4386
2021-09-21 03:00:00,1,42.66,48.38,59.46,4340
2021-09-21 03:00:00,4,7.43,10.95,63.88,2379
2021-09-21 07:00:00,10,42.23,42.19,115.87,1698
2021-09-21 08:00:00,0,27.51,27.28,61.87,3448
2021-09-21 10:00:00,10,27.52,28.94,62.72,3650
2021-09-21 11:00:00,1,58.74,59.35,71.17,4483
2021-09-21 13:00:00,15,31.63,33.85,60.37,2020
2021-09-21 21:00:00,0,25.11,27.52,73.24,2199
2021-09-21 21:00:00,15,9.06,6.36,104.95,2688
2021-09-21 22:00:00,0,9.29,6.57,99.87,2712
2021-09-22 03:00:00,0,37.6,39.5,78.23,3953
2021-09-22 05:00:00,18,16.84,20.12,100.3,2562
2021-09-22 06:00:00,16,51.27,52.42,67.94,2542
2021-09-22 09:00:00,10,48.37,45.89,62.5,5369
2021-09-22 13:00:00,0,5.83,5.0,107.81,4137
2021-09-22 14:00:00,4,37.7,39.46,119.78,3221
2021-09-22 14:00:00,18,8.85,6.63,92.44,2058
2021-09-22 18:00:00,0,11.9,14.73,94.27,3686
2021-09-22 18:00:00,4,45.58,40.04,95.13,4343
2021-09-22 19:00:00,15,42.76,43.4,80.92,2496
2021-09-22 20:00:00,3,47.71,52.51,54.25,2782
2021-09-22 21:00:00,5,48.67,47.69,66.44,4004
2021-09-22 22:00:00,3,44.65,47.68,80.88,3440
2021-09-23 02:00:00,18,28.78,27.01,114.01,4961
2021-09-23 04:00:00,10,29.27,30.19,84.75,1851
2021-09-23 04:00:00,14,57.0,55.47,94.16,4014
2021-09-23 04:00:00,18,40.23,35.75,99.77,4033
2021-09-23 08:00:00,0,11.69,10.65,92.05,4922
2021-09-23 08:00:00,18,52.19,52.31,96.84,3391
2021-09-23 12:00:00,5,12.61,12.72,59.66,1514
2021-09-23 14:00:00,3,47.79,43.57,56.41,3085
2021-09-23 15:00:00,0,5.9,7.4,90.28,4667
2021-09-23 16:00:00,3,33.74,35.51,105.16,4940
2021-09-23 16:00:00,4,40.65,41.21,56.24,1909
2021-09-23 19:00:00,3,51.88,53.31,60.65,1911
2021-09-24 00:00:00,0,32.3,34.24,62.8,3803
2021-09-24 01:00:00,3,28.18,24.7,96.45,3168
2021-09-24 03:00:00,1,11.77,9.11,102.16,3525
2021-09-24 03:00:00,4,27.26,33.4,64.47,1856
2021-09-24 03:00:00,10,11.38,10.51,92.31,3858
2021-09-24 04:00:00,3,33.98,37.1,95.27,1896
2021-09-24 04:00:00,14,22.82,19.73,70.59,2358
2021-09-24 06:00:00,0,9.42,5.0,52.45,2661
2021-09-24 07:00:00,0,22.51,23.95,77.43,1904
2021-09-24 07:00:00,1,11.7,12.54,67.69,1536
2021-09-24 10:00:00,1,50.59,46.34,108.36,2665
2021-09-24 13:00:00,3,45.82,42.77,94.65,2623
2021-09-24 14:00:00,3,40.8,39.58,114.31,3096
2021-09-24 22:00:00,0,43.61,45.44,92.73,3587
2021-09-24 22:00:00,18,16.68,18.9,65.03,4255
2021-09-24 23:00:00,0,23.48,21.88,78.32,2451
2021-09-25 01:00:00,4,51.29,52.57,64.81,1423
2021-09-25 03:00:00,3,48.82,49.59,106.28,5163
2021-09-25 06:00:00,13,24.5,27.88,72.93,2511
2021-09-25 06:00:00,18,19.7,18.05,92.92,3123
2021-09-25 09:00:00,17,12.97,11.18,76.29,5253
2021-09-25 12:00:00,0,53.25,59.89,96.63,3981
2021-09-25 12:00:00,1,30.18,28.44,102.35,3921
2021-09-25 13:00:00,18,28.34,28.4,90.88,1516
2021-09-25 16:00:00,3,24.38,24.44,80.43,2268
2021-09-25 18:00:00,18,58.03,60.0,86.58,5140
2021-09-25 22:00:00,18,54.71,51.57,76.57,3224
2021-09-26 01:00:00,0,53.58,52.2,102.69,4589
2021-09-26 01:00:00,18,48.7,47.18,108.6,5463
2021-09-26 03:00:00,3,10.77,8.43,117.29,2333
2021-09-26 05:00:00,3,38.66,41.28,105.4,2474
2021-09-26 07:00:00,0,12.4,13.78,79.29,2792
2021-09-26 07:00:00,3,16.29,15.35,64.3,2118
2021-09-26 11:00:00,14,39.14,41.16,63.15,4017
2021-09-26 14:00:00,0,34.57,35.07,117.84,1875
2021-09-26 17:00:00,4,36.22,36.14,55.14,1883
2021-09-26 17:00:00,17,44.3,51.16,102.16,3466
2021-09-26 23:00:00,17,38.62,38.83,85.92,4620
2021-09-27 00:00:00,3,47.68,46.09,103.0,2539
2021-09-27 02:00:00,0,23.55,24.09,63.14,4596
2021-09-27 03:00:00,10,17.15,17.76,81.25,2467
2021-09-27 05:00:00,0,10.36,7.58,88.92,4707
2021-09-27 05:00:00,4,15.84,18.0,106.19,4229
2021-09-27 06:00:00,1,51.94,50.57,93.35,2788
2021-09-27 07:00:00,0,32.43,31.14,78.26,2243
2021-09-27 07:00:00,18,17.96,17.11,92.52,5137
2021-09-27 12:00:00,1,11.37,12.15,57.96,1983
2021-09-27 14:00:00,0,49.66,50.32,64.44,1669
2021-09-28 03:00:00,0,45.5,43.72,74.2,4442
2021-09-28 05:00:00,3,44.31,45.16,86.09,5085
2021-09-28 06:00:00,0,31.28,31.63,79.21,4899
2021-09-28 13:00:00,14,14.99,18.18,114.36,1553
2021-09-28 13:00:00,18,53.77,56.12,70.58,2064
2021-09-28 14:00:00,5,34.11,34.51,57.36,5047
2021-09-28 15:00:00,0,45.53,43.74,59.47,2898
2021-09-28 16:00:00,3,32.68,37.53,76.06,4053
2021-09-28 17:00:00,14,29.5,31.14,92.76,3217
2021-09-28 21:00:00,10,12.2,11.52,111.34,3243
2021-09-29 00:00:00,0,9.67,13.7,60.44,1639
2021-09-29 09:00:00,3,46.51,40.35,104.7,5302
2021-09-29 18:00:00,4,56.67,58.15,71.66,4770
2021-09-29 21:00:00,4,54.89,53.8,91.42,4956
2021-09-29 22:00:00,9,6.45,5.38,56.82,5077
2021-09-29 22:00:00,18,8.84,5.0,76.39,4551
2021-09-30 00:00:00,14,8.11,10.9,104.87,3765
2021-09-30 01:00:00,4,18.02,17.71,117.19,4924
2021-09-30 02:00:00,1,34.86,34.87,106.7,3205
2021-09-30 07:00:00,0,48.11,52.2,79.27,3577
2021-09-30 10:00:00,0,41.36,38.44,84.83,1545
2021-09-30 10:00:00,1,12.21,13.18,116.95,1824
2021-09-30 10:00:00,4,5.9,8.62,62.92,1636
2021-09-30 10:00:00,16,25.82,31.67,99.4,2748
2021-09-30 11:00:00,17,12.31,12.81,87.73,2814
2021-09-30 13:00:00,14,6.36,6.98,108.93,2306
2021-09-30 14:00:00,1,18.01,19.05,119.65,1600
2021-09-30 17:00:00,1,35.71,36.24,55.68,3252
2021-09-30 18:00:00,1,22.17,23.22,95.92,1373
2021-09-30 18:00:00,16,20.79,22.89,101.71,1822
2021-09-30 23:00:00,16,14.17,17.98,90.01,2664
2021-10-01 00:00:00,4,1.0,2.2,9.17,107
2021-10-01 00:00:00,15,49.64,49.24,103.79,1520
2021-10-01 00:00:00,17,23.11,23.49,117.22,2201
2021-10-01 00:00:00,18,52.03,50.09,60.2,3330
2021-10-01 01:00:00,14,4.0,4.6,19.17,36
2021-10-01 02:00:00,3,4.0,16.9,60.38,1210
2021-10-01 03:00:00,15,51.03,54.45,116.77,2607
2021-10-01 04:00:00,5,9.0,9.3,38.75,362
2021-10-01 07:00:00,3,18.0,16.5,59.52,223
2021-10-01 09:00:00,10,6.0,7.2,30.0,966
2021-10-01 11:00:00,0,13.2,17.94,93.84,2364
2021-10-01 11:00:00,17,25.63,28.74,54.75,4619
2021-10-01 18:00:00,1,4.0,4.6,19.17,636
2021-10-01 18:00:00,3,7.0,14.8,55.88,1065
2021-10-01 18:00:00,14,2.0,1.5,6.25,133
2021-10-01 18:00:00,18,16.6,19.16,105.64,4378
2021-10-01 21:00:00,0,29.71,37.11,104.95,2755
2021-10-02 03:00:00,16,11.0,31.6,91.86,394
2021-10-02 04:00:00,0,10.32,10.61,109.48,3747
2021-10-02 05:00:00,10,8.0,33.1,95.07,246
2021-10-02 06:00:00,18,48.68,48.9,98.42,4324
2021-10-02 12:00:00,5,19.0,23.9,75.37,1165
2021-10-02 12:00:00,18,45.56,44.83,88.36,2989
2021-10-02 16:00:00,3,52.0,49.2,134.45,1051
2021-10-02 16:00:00,5,19.0,21.3,69.8,413
2021-10-02 18:00:00,3,19.0,47.5,130.19,569
2021-10-03 02:00:00,0,42.9,44.49,68.18,3974
2021-10-03 03:00:00,18,53.02,58.09,94.45,3458
2021-10-03 04:00:00,5,17.0,19.3,65.52,989
2021-10-03 06:00:00,14,3.0,10.0,41.67,41
2021-10-03 08:00:00,3,26.0,19.5,65.95,801
2021-10-03 10:00:00,0,34.98,31.04,95.27,5269
2021-10-03 11:00:00,16,8.0,19.4,65.73,276
2021-10-03 13:00:00,4,13.0,22.0,71.3,930
2021-10-03 13:00:00,16,21.0,18.8,64.45,1087
2021-10-03 14:00:00,3,10.0,18.3,63.38,96
2021-10-03 14:00:00,18,9.77,13.69,55.89,2313
2021-10-03 15:00:00,5,6.0,18.8,64.45,1168
2021-10-03 16:00:00,1,13.0,18.9,64.66,179
2021-10-03 20:00:00,4,10.0,17.8,62.31,1153
2021-10-03 21:00:00,1,12.0,15.3,56.95,67
2021-10-04 02:00:00,18,39.09,39.51,92.49,4035
2021-10-04 03:00:00,14,52.36,49.55,106.83,3478
2021-10-04 03:00:00,18,42.15,40.58,80.87,5466
2021-10-04 04:00:00,0,55.32,55.35,53.22,5258
2021-10-04 04:00:00,1,14.0,12.1,50.1,602
2021-10-04 04:00:00,3,11.0,5.9,24.58,879
2021-10-04 06:00:00,3,13.0,6.7,27.92,1000
2021-10-04 07:00:00,0,31.18,33.05,56.77,2023
2021-10-04 12:00:00,9,6.0,6.3,26.25,990
2021-10-04 13:00:00,3,3.0,9.0,37.5,22
2021-10-04 13:00:00,4,5.0,16.8,60.17,585
2021-10-04 16:00:00,14,7.59,6.63,95.76,4973
2021-10-04 17:00:00,9,3.0,6.4,26.67,1017
2021-10-04 18:00:00,15,8.0,12.6,51.17,662
2021-10-04 19:00:00,16,6.0,8.4,35.0,907
2021-10-04 19:00:00,18,52.41,55.73,111.18,1882
2021-10-04 22:00:00,18,5.25,5.0,110.49,4274
2021-10-04 23:00:00,16,6.0,9.2,38.33,521
2021-10-05 00:00:00,15,19.58,20.89,71.06,2105
2021-10-05 02:00:00,3,13.0,15.3,56.95,147
2021-10-05 04:00:00,0,27.99,30.46,78.84,4830
2021-10-05 06:00:00,0,6.62,5.0,68.27,4099
2021-10-05 06:00:00,14,24.79,24.82,92.89,5241
2021-10-05 07:00:00,15,12.53,12.65,67.82,2897
2021-10-05 07:00:00,18,13.62,10.38,104.84,2442
2021-10-05 08:00:00,0,22.53,31.72,85.59,2488
2021-10-05 09:00:00,16,27.0,13.2,52.46,152
2021-10-05 10:00:00,0,43.86,40.96,74.33,2387
2021-10-05 12:00:00,0,41.59,39.84,94.19,1491
2021-10-05 13:00:00,0,33.03,34.46,62.35,3550
2021-10-05 13:00:00,18,45.81,44.3,79.78,4985
2021-10-05 19:00:00,0,21.9,23.35,116.25,2202
2021-10-05 19:00:00,18,29.07,32.79,97.5,2948
2021-10-05 21:00:00,13,13.0,4.8,20.0,760
2021-10-05 22:00:00,1,3.0,4.6,19.17,226
2021-10-05 22:00:00,3,20.0,22.1,71.52,1215
2021-10-06 06:00:00,3,21.0,23.5,74.51,1057
2021-10-06 09:00:00,0,49.41,50.99,102.89,4525
2021-10-06 12:00:00,0,49.29,47.77,103.98,2337
2021-10-06 14:00:00,10,31.0,18.4,63.59,554
2021-10-06 18:00:00,18,8.74,10.81,56.91,4980
2021-10-06 23:00:00,9,28.0,24.5,76.66,1072
2021-10-07 08:00:00,17,4.0,7.8,32.5,693
2021-10-07 16:00:00,0,51.16,48.76,50.62,1486
2021-10-07 16:00:00,3,25.0,28.0,84.15,471
2021-10-07 17:00:00,16,2.0,11.4,47.5,909
2021-10-07 20:00:00,4,3.0,8.1,33.75,914
2021-10-07 21:00:00,1,2.0,4.8,20.0,792
2021-10-07 21:00:00,10,6.0,5.8,24.17,247
2021-10-07 22:00:00,4,2.0,7.8,32.5,1304
2021-10-08 05:00:00,4,12.0,14.0,54.17,32
2021-10-08 07:00:00,4,6.0,12.2,50.31,591
2021-10-08 10:00:00,14,3.0,6.5,27.08,607
2021-10-08 13:00:00,4,7.0,9.7,40.42,1152
2021-10-08 15:00:00,1,13.0,12.3,50.53,6
2021-10-08 19:00:00,4,3.0,9.5,39.58,947
2021-10-08 22:00:00,1,3.0,11.6,48.33,1043
2021-10-08 22:00:00,14,8.0,5.0,20.83,352
2021-10-09 02:00:00,13,10.0,13.6,53.31,948
2021-10-09 04:00:00,4,8.0,13.1,52.24,1011
2021-10-09 06:00:00,3,84.0,43.3,119.66,1157
2021-10-09 06:00:00,18,41.19,39.89,84.18,2527
2021-10-09 07:00:00,4,13.0,13.8,53.74,1010
2021-10-09 09:00:00,3,37.0,40.8,113.39,57
2021-10-09 12:00:00,0,10.47,13.58,76.18,5259
2021-10-09 14:00:00,10,3.0,5.0,20.83,841
2021-10-09 14:00:00,16,8.0,18.2,63.16,361
2021-10-09 18:00:00,1,7.0,11.5,47.92,291
2021-10-09 19:00:00,14,8.0,11.8,49.17,28
2021-10-09 21:00:00,3,35.0,37.9,106.12,1296
2021-10-09 22:00:00,14,5.0,11.0,45.83,1280
2021-10-09 23:00:00,0,33.77,35.01,86.55,3083
2021-10-10 00:00:00,18,9.0,10.4,43.33,524
2021-10-10 02:00:00,3,22.0,41.3,114.64,1050
2021-10-10 03:00:00,3,24.0,40.8,113.39,705
2021-10-10 07:00:00,1,6.0,14.6,55.45,188
2021-10-10 09:00:00,15,21.0,14.8,55.88,643
2021-10-10 16:00:00,18,12.0,11.5,47.92,228
2021-10-10 17:00:00,13,23.0,18.5,63.81,673
2021-10-10 18:00:00,18,11.0,11.9,49.58,418
2021-10-10 19:00:00,3,41.0,36.1,101.6,695
2021-10-10 20:00:00,0,44.2,43.74,118.96,3693
2021-10-10 22:00:00,0,38.72,39.25,56.52,3007
2021-10-10 22:00:00,1,17.0,13.4,52.88,120
2021-10-11 00:00:00,3,32.0,36.3,102.11,1269
2021-10-11 04:00:00,0,28.83,32.23,52.6,4459
2021-10-11 06:00:00,4,16.0,24.1,75.8,1115
2021-10-11 07:00:00,18,27.0,16.4,59.31,1337
2021-10-11 12:00:00,15,15.0,18.1,62.95,970
2021-10-11 21:00:00,1,7.0,15.0,56.31,1277
2021-10-11 21:00:00,3,32.0,46.0,126.43,277
2021-10-12 02:00:00,3,35.43,40.87,60.44,1445
2021-10-12 03:00:00,4,20.0,30.4,89.29,358
2021-10-12 06:00:00,18,33.99,34.82,92.16,2832
2021-10-12 08:00:00,9,14.0,22.0,71.3,424
2021-10-12 10:00:00,1,11.0,20.7,68.52,1208
2021-10-12 11:00:00,14,9.0,14.8,55.88,1244
2021-10-12 12:00:00,18,30.68,31.52,104.77,2012
2021-10-12 20:00:00,0,14.79,12.33,68.41,3612
2021-10-12 20:00:00,4,22.0,15.2,56.74,1018
2021-10-12 23:00:00,18,16.0,12.1,50.1,747
2021-10-13 00:00:00,3,8.51,9.31,90.9,4289
2021-10-13 00:00:00,4,34.71,37.79,81.41,3319
2021-10-13 04:00:00,3,56.49,52.27,111.02,2362
2021-10-13 07:00:00,13,29.95,34.14,71.85,4657
2021-10-13 09:00:00,17,42.95,41.49,69.92,3869
2021-10-13 12:00:00,0,10.86,7.16,111.68,3733
2021-10-13 12:00:00,3,36.78,39.13,79.63,4643
2021-10-13 13:00:00,5,7.69,5.0,73.55,4826
2021-10-13 14:00:00,1,16.39,11.43,65.52,1987
2021-10-13 16:00:00,9,21.07,20.03,70.0,3969
2021-10-13 17:00:00,18,7.84,7.07,102.1,5107
2021-10-13 19:00:00,9,58.66,60.0,67.61,2092
2021-10-13 20:00:00,0,36.43,34.9,58.29,4598
2021-10-13 21:00:00,18,15.36,12.42,101.21,2568
2021-10-13 22:00:00,18,46.63,46.71,98.97,1886
2021-10-14 01:00:00,0,20.11,23.18,105.57,3293
2021-10-14 01:00:00,14,48.11,46.85,64.83,3589
2021-10-14 01:00:00,18,5.49,5.0,94.95,4280
2021-10-14 03:00:00,3,24.53,24.46,89.38,1963
2021-10-14 05:00:00,0,21.62,23.03,88.5,4833
2021-10-14 05:00:00,17,41.74,42.34,86.34,2820
2021-10-14 11:00:00,1,46.66,48.54,77.71,3595
2021-10-14 13:00:00,4,51.84,49.82,108.24,2600
2021-10-14 18:00:00,0,17.0,13.39,53.18,3127
2021-10-14 22:00:00,0,49.45,48.07,86.3,4944
2021-10-14 23:00:00,4,18.88,17.02,93.76,4795
2021-10-15 03:00:00,4,20.36,19.15,83.34,3089
2021-10-15 08:00:00,5,29.71,27.21,94.95,2250
2021-10-15 09:00:00,0,56.31,54.01,53.08,1738
2021-10-15 10:00:00,0,43.58,39.9,102.59,5334
2021-10-15 12:00:00,3,52.62,57.11,57.75,1471
2021-10-15 16:00:00,16,11.52,12.43,58.61,4688
2021-10-15 17:00:00,1,28.45,28.26,62.71,1374
2021-10-15 18:00:00,3,31.32,33.56,111.15,4644
2021-10-15 18:00:00,13,52.45,44.31,64.39,4898
2021-10-15 21:00:00,1,39.21,35.04,82.61,4239
2021-10-15 22:00:00,4,11.19,10.71,89.46,2229
2021-10-16 02:00:00,18,19.0,22.65,71.67,4041
2021-10-16 09:00:00,0,20.42,17.61,70.5,4160
2021-10-16 14:00:00,0,25.19,25.75,63.99,3412
2021-10-16 17:00:00,18,49.74,50.33,60.3,4545
2021-10-16 18:00:00,3,11.98,15.66,74.83,1619
2021-10-16 21:00:00,14,54.64,54.91,101.45,1827
2021-10-16 21:00:00,17,58.42,56.2,110.78,2974
2021-10-17 01:00:00,16,50.76,51.41,91.16,4197
2021-10-17 03:00:00,18,51.53,53.36,67.58,5233
2021-10-17 05:00:00,1,44.6,48.31,71.92,3155
2021-10-17 05:00:00,18,54.69,51.11,92.68,5455
2021-10-17 06:00:00,0,29.42,33.35,69.9,4479
2021-10-17 06:00:00,3,44.83,41.6,118.07,2770
2021-10-17 10:00:00,15,26.46,24.34,92.11,2343
2021-10-17 16:00:00,0,19.01,19.99,111.93,4828
2021-10-17 16:00:00,1,23.3,23.11,64.93,2555
2021-10-17 17:00:00,16,21.22,19.89,86.34,2323
2021-10-17 18:00:00,0,53.02,57.14,80.39,3563
2021-10-17 18:00:00,18,46.49,44.68,91.92,2084
2021-10-17 19:00:00,0,55.6,52.67,73.75,5224
2021-10-17 20:00:00,1,29.81,28.22,100.73,1821
2021-10-17 21:00:00,18,33.53,39.33,87.55,1548
2021-10-18 01:00:00,16,40.22,41.18,78.87,2812
2021-10-18 03:00:00,14,10.0,7.81,110.02,2480
2021-10-18 04:00:00,4,49.49,45.97,92.33,1723
2021-10-18 04:00:00,17,31.57,30.85,60.81,1384
2021-10-18 05:00:00,16,54.75,56.79,72.94,5212
2021-10-18 08:00:00,0,37.61,38.57,72.14,3712
2021-10-18 21:00:00,3,8.71,12.78,72.97,1598
2021-10-18 22:00:00,3,18.22,14.89,96.09,2971
2021-10-19 01:00:00,16,11.8,10.68,67.88,2638
2021-10-19 03:00:00,16,45.86,47.88,116.62,5304
2021-10-19 08:00:00,4,6.61,7.07,62.52,1531
2021-10-19 10:00:00,16,32.6,29.14,114.76,4199
2021-10-19 13:00:00,0,47.46,48.08,107.16,5374
2021-10-19 13:00:00,4,41.23,43.43,84.65,1969
2021-10-19 16:00:00,16,46.43,46.93,74.37,3882
2021-10-19 17:00:00,0,5.81,7.58,51.82,4356
2021-10-19 19:00:00,1,40.79,36.17,90.14,4969
2021-10-19 20:00:00,0,30.09,31.17,106.27,1736
2021-10-19 21:00:00,18,43.84,47.1,86.23,2340
2021-10-19 22:00:00,3,21.88,20.34,53.78,4502
2021-10-20 04:00:00,1,42.83,38.24,76.1,5413
2021-10-20 04:00:00,18,53.02,57.44,61.6,2906
2021-10-20 07:00:00,0,23.98,24.67,112.78,5271
2021-10-20 09:00:00,0,50.18,50.5,62.99,1510
2021-10-20 10:00:00,18,50.31,48.36,80.36,3676
2021-10-20 13:00:00,0,35.62,39.11,87.0,5348
2021-10-20 16:00:00,0,11.36,7.56,55.02,1379
2021-10-20 16:00:00,18,9.11,5.0,50.92,4044
2021-10-20 17:00:00,4,12.14,7.04,116.66,4456
2021-10-20 20:00:00,14,24.8,29.48,108.78,3361
2021-10-21 06:00:00,0,51.0,48.69,112.06,3810
2021-10-21 08:00:00,13,46.28,50.52,75.65,4762
2021-10-21 11:00:00,0,43.75,46.36,57.73,2637
2021-10-21 11:00:00,1,7.46,7.92,68.08,3834
2021-10-21 15:00:00,3,10.96,11.67,106.16,5061
2021-10-21 19:00:00,0,23.17,28.97,76.21,5305
2021-10-21 19:00:00,15,26.22,27.95,70.91,1891
2021-10-21 22:00:00,3,19.54,23.59,54.4,5285
2021-10-21 23:00:00,1,22.44,23.0,89.25,4560
2021-10-22 01:00:00,14,26.3,30.8,110.15,2127
2021-10-22 07:00:00,0,52.68,48.43,104.04,2697
2021-10-22 09:00:00,14,46.67,48.34,70.79,3798
2021-10-22 10:00:00,16,19.81,24.13,82.69,2838
2021-10-22 11:00:00,17,24.24,23.28,95.16,3528
2021-10-22 11:00:00,18,14.08,13.85,57.05,1753
2021-10-22 12:00:00,14,19.93,20.06,95.48,2019
2021-10-22 14:00:00,4,47.15,49.66,62.22,4774
2021-10-22 16:00:00,17,14.51,14.69,113.57,4080
2021-10-22 17:00:00,0,36.49,36.88,57.37,1407
2021-10-22 17:00:00,18,35.1,32.9,94.32,3852
2021-10-22 18:00:00,1,51.28,49.12,83.18,5409
2021-10-22 18:00:00,18,18.31,17.72,59.36,2678
2021-10-22 20:00:00,16,52.23,50.31,78.95,2233
2021-10-22 21:00:00,13,47.19,44.24,100.38,2440
2021-10-22 23:00:00,14,19.64,19.28,99.88,4526
2021-10-23 00:00:00,0,9.03,12.64,110.65,5378
2021-10-23 00:00:00,14,36.49,36.91,113.68,2853
2021-10-23 10:00:00,4,31.33,34.1,57.75,3967
2021-10-23 11:00:00,14,12.46,11.67,87.49,2437
2021-10-23 12:00:00,14,13.66,12.4,64.12,2248
2021-10-23 14:00:00,5,57.47,54.7,101.72,3222
2021-10-23 16:00:00,9,24.23,21.9,58.05,4753
2021-10-23 20:00:00,13,11.16,12.55,112.18,4905
2021-10-23 21:00:00,3,37.45,35.72,80.88,2695
2021-10-23 21:00:00,18,44.17,47.4,108.37,3906
2021-10-23 23:00:00,17,36.87,31.96,109.17,5247
2021-10-24 03:00:00,0,44.26,48.09,104.44,2487
2021-10-24 04:00:00,4,23.87,23.09,69.71,3303
2021-10-24 09:00:00,1,16.92,20.84,107.35,5033
2021-10-24 09:00:00,3,5.96,14.14,101.73,3339
2021-10-24 10:00:00,1,8.93,14.64,93.04,4567
2021-10-24 10:00:00,4,43.05,36.49,116.48,5303
2021-10-24 12:00:00,0,39.06,43.31,83.98,3531
2021-10-24 12:00:00,3,45.28,44.77,79.8,3134
2021-10-24 12:00:00,18,42.81,38.96,58.74,3698
2021-10-24 13:00:00,18,5.55,5.0,106.9,2610
2021-10-24 14:00:00,4,51.99,50.47,91.5,1446
2021-10-24 15:00:00,0,57.18,51.74,58.07,2899
2021-10-24 16:00:00,0,6.71,6.41,101.87,4143
2021-10-24 16:00:00,4,35.99,41.52,78.46,4994
2021-10-24 20:00:00,0,16.49,21.25,94.58,4240
2021-10-24 20:00:00,17,54.38,52.46,98.67,5041
2021-10-24 23:00:00,0,28.42,30.01,64.68,1549
2021-10-25 00:00:00,0,5.87,5.0,74.79,2257
2021-10-25 01:00:00,0,14.85,14.41,108.79,5331
2021-10-25 01:00:00,18,16.69,16.64,89.57,4965
2021-10-25 02:00:00,0,51.53,48.47,55.87,2758
2021-10-25 06:00:00,14,36.49,37.57,90.3,5383
2021-10-25 09:00:00,15,13.02,14.45,73.5,2700
2021-10-25 09:00:00,18,51.83,48.35,89.27,5439
2021-10-25 11:00:00,1,22.45,24.04,88.34,1380
2021-10-25 12:00:00,0,36.96,39.72,101.45,2272
2021-10-25 15:00:00,0,42.13,46.12,51.12,1724
2021-10-25 15:00:00,18,48.6,47.64,65.3,1919
2021-10-25 16:00:00,18,52.58,53.5,88.21,4387
2021-10-25 17:00:00,15,15.53,17.47,88.55,3170
2021-10-25 18:00:00,5,10.71,12.19,100.48,1940
2021-10-25 22:00:00,0,9.95,6.97,106.1,3005
2021-10-26 01:00:00,10,51.72,52.55,93.62,1359
2021-10-26 02:00:00,1,46.42,48.19,95.49,2551
2021-10-26 02:00:00,3,28.71,26.92,82.11,3227
2021-10-26 07:00:00,18,30.89,30.93,111.27,1722
2021-10-26 08:00:00,3,26.78,21.48,93.33,5290
2021-10-26 17:00:00,1,6.22,6.93,81.67,4853
2021-10-26 17:00:00,3,50.45,54.53,54.78,3288
2021-10-26 21:00:00,4,7.24,6.97,96.56,1746
2021-10-26 22:00:00,17,41.01,42.9,50.37,2190
2021-10-26 23:00:00,3,14.87,13.65,104.49,1960
2021-10-27 00:00:00,14,27.89,30.56,116.08,5391
2021-10-27 01:00:00,18,33.32,31.41,117.85,5430
2021-10-27 07:00:00,1,26.67,31.25,77.63,5416
2021-10-27 08:00:00,4,34.98,36.11,66.95,2967
2021-10-27 09:00:00,0,41.42,40.17,71.63,5277
2021-10-27 09:00:00,3,9.77,12.03,55.68,4404
2021-10-27 10:00:00,4,45.96,46.16,54.94,1534
2021-10-27 12:00:00,15,36.45,34.67,62.55,5177
2021-10-27 15:00:00,16,5.94,7.65,78.72,3062
2021-10-27 16:00:00,4,35.0,33.85,65.13,4290
2021-10-27 17:00:00,13,22.48,21.1,86.09,4671
2021-10-27 19:00:00,0,48.61,48.96,78.24,4736
2021-10-27 20:00:00,1,39.37,43.72,73.49,2090
2021-10-27 22:00:00,9,43.56,40.65,60.4,2186
2021-10-27 23:00:00,0,28.92,22.11,62.13,1922
2021-10-28 01:00:00,0,34.86,40.25,79.3,2604
2021-10-28 01:00:00,1,48.01,45.71,72.64,3605
2021-10-28 01:00:00,4,6.75,7.09,90.39,4440
2021-10-28 02:00:00,0,5.99,5.0,55.79,5125
2021-10-28 02:00:00,18,42.3,41.69,52.64,1818
2021-10-28 05:00:00,13,26.94,25.7,50.4,1435
2021-10-28 06:00:00,0,7.2,10.56,83.58,2251
2021-10-28 08:00:00,0,23.89,18.36,61.71,1437
2021-10-28 08:00:00,13,16.49,15.65,104.6,3883
2021-10-28 16:00:00,16,44.05,43.33,116.72,2054
2021-10-28 17:00:00,0,9.35,7.91,116.79,1508
2021-10-28 17:00:00,5,13.99,15.29,90.31,3097
2021-10-28 18:00:00,18,51.07,46.23,105.46,3773
2021-10-28 19:00:00,1,34.25,30.02,112.49,1357
2021-10-28 20:00:00,18,31.31,29.42,91.64,2196
2021-10-28 23:00:00,3,12.41,10.86,112.74,3954
2021-10-28 23:00:00,15,26.97,25.81,109.46,1515
2021-10-28 23:00:00,18,47.48,38.76,102.32,3893
2021-10-29 01:00:00,16,19.91,22.3,94.11,4212
2021-10-29 05:00:00,1,44.76,41.15,76.13,3344
