FECHA_HORA,anio,mes,trimestre,dia,hora,PK_TIEMPO
2021-05-15 11:00:00,2021,5,2,15,11,2600
2021-05-15 12:00:00,2021,5,2,15,12,551
2021-05-15 15:00:00,2021,5,2,15,15,2163
2021-05-15 16:00:00,2021,5,2,15,16,3696
2021-05-15 18:00:00,2021,5,2,15,18,996
2021-05-15 19:00:00,2021,5,2,15,19,1378
2021-05-15 20:00:00,2021,5,2,15,20,206
2021-05-15 23:00:00,2021,5,2,15,23,3250
2021-05-16 01:00:00,2021,5,2,16,1,3360
2021-05-16 03:00:00,2021,5,2,16,3,3269
2021-05-16 04:00:00,2021,5,2,16,4,2743
2021-05-16 05:00:00,2021,5,2,16,5,981
2021-05-16 06:00:00,2021,5,2,16,6,556
2021-05-16 11:00:00,2021,5,2,16,11,3883
2021-05-16 17:00:00,2021,5,2,16,17,2693
2021-05-16 23:00:00,2021,5,2,16,23,311
2021-05-17 00:00:00,2021,5,2,17,0,280
2021-05-17 06:00:00,2021,5,2,17,6,376
2021-05-17 09:00:00,2021,5,2,17,9,3646
2021-05-17 10:00:00,2021,5,2,17,10,482
2021-05-17 13:00:00,2021,5,2,17,13,1066
2021-05-17 15:00:00,2021,5,2,17,15,721
2021-05-17 16:00:00,2021,5,2,17,16,3564
2021-05-17 17:00:00,2021,5,2,17,17,3477
2021-05-17 20:00:00,2021,5,2,17,20,2857
2021-05-17 21:00:00,2021,5,2,17,21,2083
2021-05-17 22:00:00,2021,5,2,17,22,930
2021-05-18 01:00:00,2021,5,2,18,1,2190
2021-05-18 03:00:00,2021,5,2,18,3,4030
2021-05-18 05:00:00,2021,5,2,18,5,3661
2021-05-18 07:00:00,2021,5,2,18,7,2525
2021-05-18 09:00:00,2021,5,2,18,9,2996
2021-05-18 10:00:00,2021,5,2,18,10,3957
2021-05-18 11:00:00,2021,5,2,18,11,2319
2021-05-18 13:00:00,2021,5,2,18,13,1605
2021-05-18 15:00:00,2021,5,2,18,15,2101
2021-05-18 16:00:00,2021,5,2,18,16,971
2021-05-18 17:00:00,2021,5,2,18,17,3688
2021-05-18 18:00:00,2021,5,2,18,18,2100
2021-05-18 20:00:00,2021,5,2,18,20,3033
2021-05-18 22:00:00,2021,5,2,18,22,3478
2021-05-18 23:00:00,2021,5,2,18,23,2059
2021-05-19 00:00:00,2021,5,2,19,0,1052
2021-05-19 02:00:00,2021,5,2,19,2,1542
2021-05-19 04:00:00,2021,5,2,19,4,58
2021-05-19 12:00:00,2021,5,2,19,12,519
2021-05-19 13:00:00,2021,5,2,19,13,1754
2021-05-19 15:00:00,2021,5,2,19,15,903
2021-05-19 16:00:00,2021,5,2,19,16,421
2021-05-19 17:00:00,2021,5,2,19,17,1008
2021-05-19 18:00:00,2021,5,2,19,18,810
2021-05-19 19:00:00,2021,5,2,19,19,3246
2021-05-19 20:00:00,2021,5,2,19,20,288
2021-05-19 23:00:00,2021,5,2,19,23,2460
2021-05-20 00:00:00,2021,5,2,20,0,2961
2021-05-20 01:00:00,2021,5,2,20,1,268
2021-05-20 03:00:00,2021,5,2,20,3,2332
2021-05-20 04:00:00,2021,5,2,20,4,3759
2021-05-20 06:00:00,2021,5,2,20,6,3667
2021-05-20 07:00:00,2021,5,2,20,7,3048
2021-05-20 08:00:00,2021,5,2,20,8,1853
2021-05-20 11:00:00,2021,5,2,20,11,3388
2021-05-20 12:00:00,2021,5,2,20,12,894
2021-05-20 14:00:00,2021,5,2,20,14,4060
2021-05-20 16:00:00,2021,5,2,20,16,1474
2021-05-20 18:00:00,2021,5,2,20,18,1323
2021-05-20 20:00:00,2021,5,2,20,20,549
2021-05-20 23:00:00,2021,5,2,20,23,795
2021-05-21 00:00:00,2021,5,2,21,0,2457
2021-05-21 01:00:00,2021,5,2,21,1,400
2021-05-21 02:00:00,2021,5,2,21,2,2778
2021-05-21 03:00:00,2021,5,2,21,3,4115
2021-05-21 04:00:00,2021,5,2,21,4,577
2021-05-21 05:00:00,2021,5,2,21,5,2343
2021-05-21 06:00:00,2021,5,2,21,6,3811
2021-05-21 10:00:00,2021,5,2,21,10,121
2021-05-21 11:00:00,2021,5,2,21,11,742
2021-05-21 12:00:00,2021,5,2,21,12,3761
2021-05-21 14:00:00,2021,5,2,21,14,2810
2021-05-21 17:00:00,2021,5,2,21,17,540
2021-05-21 18:00:00,2021,5,2,21,18,72
2021-05-21 20:00:00,2021,5,2,21,20,3391
2021-05-21 21:00:00,2021,5,2,21,21,3526
2021-05-21 22:00:00,2021,5,2,21,22,4083
2021-05-21 23:00:00,2021,5,2,21,23,4148
2021-05-22 01:00:00,2021,5,2,22,1,4087
2021-05-22 02:00:00,2021,5,2,22,2,3443
2021-05-22 03:00:00,2021,5,2,22,3,2587
2021-05-22 04:00:00,2021,5,2,22,4,3999
2021-05-22 05:00:00,2021,5,2,22,5,2349
2021-05-22 06:00:00,2021,5,2,22,6,1504
2021-05-22 07:00:00,2021,5,2,22,7,3039
2021-05-22 11:00:00,2021,5,2,22,11,3948
2021-05-22 12:00:00,2021,5,2,22,12,3998
2021-05-22 13:00:00,2021,5,2,22,13,4019
2021-05-22 16:00:00,2021,5,2,22,16,1143
2021-05-22 19:00:00,2021,5,2,22,19,2201
2021-05-22 22:00:00,2021,5,2,22,22,308
2021-05-23 00:00:00,2021,5,2,23,0,4077
2021-05-23 02:00:00,2021,5,2,23,2,475
2021-05-23 04:00:00,2021,5,2,23,4,1248
2021-05-23 06:00:00,2021,5,2,23,6,3980
2021-05-23 07:00:00,2021,5,2,23,7,764
2021-05-23 08:00:00,2021,5,2,23,8,3589
2021-05-23 09:00:00,2021,5,2,23,9,3736
2021-05-23 11:00:00,2021,5,2,23,11,2822
2021-05-23 12:00:00,2021,5,2,23,12,2350
2021-05-23 14:00:00,2021,5,2,23,14,3881
2021-05-23 15:00:00,2021,5,2,23,15,2991
2021-05-23 16:00:00,2021,5,2,23,16,3810
2021-05-23 17:00:00,2021,5,2,23,17,1167
2021-05-23 18:00:00,2021,5,2,23,18,2524
2021-05-24 00:00:00,2021,5,2,24,0,3406
2021-05-24 01:00:00,2021,5,2,24,1,372
2021-05-24 02:00:00,2021,5,2,24,2,1155
2021-05-24 03:00:00,2021,5,2,24,3,3548
2021-05-24 04:00:00,2021,5,2,24,4,3259
2021-05-24 05:00:00,2021,5,2,24,5,3923
2021-05-24 06:00:00,2021,5,2,24,6,909
2021-05-24 07:00:00,2021,5,2,24,7,451
2021-05-24 08:00:00,2021,5,2,24,8,3431
2021-05-24 13:00:00,2021,5,2,24,13,1814
2021-05-24 15:00:00,2021,5,2,24,15,1490
2021-05-24 20:00:00,2021,5,2,24,20,916
2021-05-25 00:00:00,2021,5,2,25,0,386
2021-05-25 02:00:00,2021,5,2,25,2,1031
2021-05-25 03:00:00,2021,5,2,25,3,3978
2021-05-25 04:00:00,2021,5,2,25,4,1289
2021-05-25 09:00:00,2021,5,2,25,9,1001
2021-05-25 10:00:00,2021,5,2,25,10,520
2021-05-25 11:00:00,2021,5,2,25,11,2058
2021-05-25 12:00:00,2021,5,2,25,12,465
2021-05-25 14:00:00,2021,5,2,25,14,3144
2021-05-25 20:00:00,2021,5,2,25,20,2544
2021-05-25 21:00:00,2021,5,2,25,21,2292
2021-05-25 22:00:00,2021,5,2,25,22,1813
2021-05-25 23:00:00,2021,5,2,25,23,3108
2021-05-26 00:00:00,2021,5,2,26,0,1952
2021-05-26 02:00:00,2021,5,2,26,2,3229
2021-05-26 03:00:00,2021,5,2,26,3,877
2021-05-26 05:00:00,2021,5,2,26,5,10
2021-05-26 06:00:00,2021,5,2,26,6,739
2021-05-26 08:00:00,2021,5,2,26,8,925
2021-05-26 09:00:00,2021,5,2,26,9,1127
2021-05-26 11:00:00,2021,5,2,26,11,1620
2021-05-26 13:00:00,2021,5,2,26,13,1438
2021-05-26 14:00:00,2021,5,2,26,14,1114
2021-05-26 16:00:00,2021,5,2,26,16,1865
2021-05-26 19:00:00,2021,5,2,26,19,481
2021-05-26 20:00:00,2021,5,2,26,20,153
2021-05-26 21:00:00,2021,5,2,26,21,2893
2021-05-26 23:00:00,2021,5,2,26,23,4100
2021-05-27 00:00:00,2021,5,2,27,0,1765
2021-05-27 03:00:00,2021,5,2,27,3,3308
2021-05-27 06:00:00,2021,5,2,27,6,2680
2021-05-27 07:00:00,2021,5,2,27,7,478
2021-05-27 09:00:00,2021,5,2,27,9,3231
2021-05-27 11:00:00,2021,5,2,27,11,2648
2021-05-27 12:00:00,2021,5,2,27,12,2443
2021-05-27 13:00:00,2021,5,2,27,13,2195
2021-05-27 16:00:00,2021,5,2,27,16,1450
2021-05-27 17:00:00,2021,5,2,27,17,186
2021-05-27 18:00:00,2021,5,2,27,18,172
2021-05-27 20:00:00,2021,5,2,27,20,1326
2021-05-27 23:00:00,2021,5,2,27,23,783
2021-05-28 00:00:00,2021,5,2,28,0,1269
2021-05-28 01:00:00,2021,5,2,28,1,1505
2021-05-28 03:00:00,2021,5,2,28,3,848
2021-05-28 04:00:00,2021,5,2,28,4,3855
2021-05-28 06:00:00,2021,5,2,28,6,2372
2021-05-28 08:00:00,2021,5,2,28,8,3507
2021-05-28 10:00:00,2021,5,2,28,10,1982
2021-05-28 11:00:00,2021,5,2,28,11,2981
2021-05-28 12:00:00,2021,5,2,28,12,1544
2021-05-28 15:00:00,2021,5,2,28,15,223
2021-05-28 17:00:00,2021,5,2,28,17,2257
2021-05-28 19:00:00,2021,5,2,28,19,3171
2021-05-28 20:00:00,2021,5,2,28,20,3080
2021-05-28 21:00:00,2021,5,2,28,21,3662
2021-05-28 23:00:00,2021,5,2,28,23,2123
2021-05-29 00:00:00,2021,5,2,29,0,3
2021-05-29 01:00:00,2021,5,2,29,1,2758
2021-05-29 02:00:00,2021,5,2,29,2,3122
2021-05-29 10:00:00,2021,5,2,29,10,3960
2021-05-29 11:00:00,2021,5,2,29,11,1514
2021-05-29 14:00:00,2021,5,2,29,14,208
2021-05-29 17:00:00,2021,5,2,29,17,1492
2021-05-29 18:00:00,2021,5,2,29,18,3373
2021-05-29 19:00:00,2021,5,2,29,19,3512
2021-05-29 21:00:00,2021,5,2,29,21,2465
2021-05-30 00:00:00,2021,5,2,30,0,3226
2021-05-30 01:00:00,2021,5,2,30,1,1494
2021-05-30 02:00:00,2021,5,2,30,2,1276
2021-05-30 04:00:00,2021,5,2,30,4,2040
2021-05-30 05:00:00,2021,5,2,30,5,2604
2021-05-30 06:00:00,2021,5,2,30,6,1848
2021-05-30 10:00:00,2021,5,2,30,10,720
2021-05-30 12:00:00,2021,5,2,30,12,722
2021-05-30 13:00:00,2021,5,2,30,13,2334
2021-05-30 16:00:00,2021,5,2,30,16,977
2021-05-30 18:00:00,2021,5,2,30,18,443
2021-05-30 19:00:00,2021,5,2,30,19,201
2021-05-30 20:00:00,2021,5,2,30,20,3005
2021-05-30 21:00:00,2021,5,2,30,21,428
2021-05-31 03:00:00,2021,5,2,31,3,2383
2021-05-31 04:00:00,2021,5,2,31,4,1091
2021-05-31 06:00:00,2021,5,2,31,6,4120
2021-05-31 09:00:00,2021,5,2,31,9,141
2021-05-31 11:00:00,2021,5,2,31,11,517
2021-05-31 14:00:00,2021,5,2,31,14,3224
2021-05-31 15:00:00,2021,5,2,31,15,2716
2021-05-31 16:00:00,2021,5,2,31,16,2279
2021-05-31 18:00:00,2021,5,2,31,18,828
2021-05-31 19:00:00,2021,5,2,31,19,310
2021-05-31 20:00:00,2021,5,2,31,20,3495
2021-05-31 23:00:00,2021,5,2,31,23,41
2021-06-01 01:00:00,2021,6,2,1,1,1161
2021-06-01 04:00:00,2021,6,2,1,4,3129
2021-06-01 05:00:00,2021,6,2,1,5,287
2021-06-01 06:00:00,2021,6,2,1,6,2401
2021-06-01 07:00:00,2021,6,2,1,7,3377
2021-06-01 08:00:00,2021,6,2,1,8,332
2021-06-01 09:00:00,2021,6,2,1,9,2273
2021-06-01 12:00:00,2021,6,2,1,12,1219
2021-06-01 14:00:00,2021,6,2,1,14,3340
2021-06-01 16:00:00,2021,6,2,1,16,2804
2021-06-01 17:00:00,2021,6,2,1,17,1523
2021-06-01 18:00:00,2021,6,2,1,18,396
2021-06-01 21:00:00,2021,6,2,1,21,1565
2021-06-01 22:00:00,2021,6,2,1,22,1941
2021-06-01 23:00:00,2021,6,2,1,23,2413
2021-06-02 00:00:00,2021,6,2,2,0,3480
2021-06-02 02:00:00,2021,6,2,2,2,1794
2021-06-02 04:00:00,2021,6,2,2,4,3638
2021-06-02 06:00:00,2021,6,2,2,6,2139
2021-06-02 07:00:00,2021,6,2,2,7,355
2021-06-02 08:00:00,2021,6,2,2,8,1098
2021-06-02 09:00:00,2021,6,2,2,9,1023
2021-06-02 13:00:00,2021,6,2,2,13,3723
2021-06-02 14:00:00,2021,6,2,2,14,1903
2021-06-02 15:00:00,2021,6,2,2,15,4123
2021-06-02 16:00:00,2021,6,2,2,16,3407
2021-06-02 19:00:00,2021,6,2,2,19,933
2021-06-02 21:00:00,2021,6,2,2,21,160
2021-06-03 01:00:00,2021,6,2,3,1,2678
2021-06-03 02:00:00,2021,6,2,3,2,2549
2021-06-03 04:00:00,2021,6,2,3,4,2199
2021-06-03 06:00:00,2021,6,2,3,6,2974
2021-06-03 07:00:00,2021,6,2,3,7,3427
2021-06-03 08:00:00,2021,6,2,3,8,1277
2021-06-03 09:00:00,2021,6,2,3,9,392
2021-06-03 12:00:00,2021,6,2,3,12,851
2021-06-03 14:00:00,2021,6,2,3,14,1901
2021-06-03 15:00:00,2021,6,2,3,15,1884
2021-06-03 20:00:00,2021,6,2,3,20,56
2021-06-03 22:00:00,2021,6,2,3,22,2171
2021-06-03 23:00:00,2021,6,2,3,23,1266
2021-06-04 00:00:00,2021,6,2,4,0,322
2021-06-04 03:00:00,2021,6,2,4,3,3693
2021-06-04 05:00:00,2021,6,2,4,5,4033
2021-06-04 09:00:00,2021,6,2,4,9,1226
2021-06-04 10:00:00,2021,6,2,4,10,1949
2021-06-04 11:00:00,2021,6,2,4,11,4097
2021-06-04 12:00:00,2021,6,2,4,12,3216
2021-06-04 14:00:00,2021,6,2,4,14,2865
2021-06-04 15:00:00,2021,6,2,4,15,1327
2021-06-04 17:00:00,2021,6,2,4,17,200
2021-06-04 19:00:00,2021,6,2,4,19,3054
2021-06-04 20:00:00,2021,6,2,4,20,3481
2021-06-04 21:00:00,2021,6,2,4,21,705
2021-06-04 22:00:00,2021,6,2,4,22,1285
2021-06-04 23:00:00,2021,6,2,4,23,3591
2021-06-05 00:00:00,2021,6,2,5,0,3572
2021-06-05 01:00:00,2021,6,2,5,1,3233
2021-06-05 02:00:00,2021,6,2,5,2,544
2021-06-05 03:00:00,2021,6,2,5,3,2755
2021-06-05 04:00:00,2021,6,2,5,4,3786
2021-06-05 06:00:00,2021,6,2,5,6,2823
2021-06-05 07:00:00,2021,6,2,5,7,569
2021-06-05 08:00:00,2021,6,2,5,8,176
2021-06-05 09:00:00,2021,6,2,5,9,1777
2021-06-05 10:00:00,2021,6,2,5,10,3111
2021-06-05 11:00:00,2021,6,2,5,11,359
2021-06-05 12:00:00,2021,6,2,5,12,914
2021-06-05 17:00:00,2021,6,2,5,17,360
2021-06-05 18:00:00,2021,6,2,5,18,2747
2021-06-05 19:00:00,2021,6,2,5,19,3566
2021-06-05 21:00:00,2021,6,2,5,21,595
2021-06-05 23:00:00,2021,6,2,5,23,1222
2021-06-06 01:00:00,2021,6,2,6,1,2415
2021-06-06 03:00:00,2021,6,2,6,3,836
2021-06-06 05:00:00,2021,6,2,6,5,3590
2021-06-06 07:00:00,2021,6,2,6,7,2015
2021-06-06 08:00:00,2021,6,2,6,8,3729
2021-06-06 10:00:00,2021,6,2,6,10,222
2021-06-06 11:00:00,2021,6,2,6,11,3650
2021-06-06 12:00:00,2021,6,2,6,12,2331
2021-06-06 14:00:00,2021,6,2,6,14,2441
2021-06-06 15:00:00,2021,6,2,6,15,2168
2021-06-06 17:00:00,2021,6,2,6,17,2752
2021-06-06 21:00:00,2021,6,2,6,21,378
2021-06-06 22:00:00,2021,6,2,6,22,1870
2021-06-07 01:00:00,2021,6,2,7,1,3902
2021-06-07 05:00:00,2021,6,2,7,5,545
2021-06-07 06:00:00,2021,6,2,7,6,204
2021-06-07 08:00:00,2021,6,2,7,8,1564
2021-06-07 09:00:00,2021,6,2,7,9,2154
2021-06-07 10:00:00,2021,6,2,7,10,1950
2021-06-07 12:00:00,2021,6,2,7,12,1767
2021-06-07 13:00:00,2021,6,2,7,13,2479
2021-06-07 14:00:00,2021,6,2,7,14,1123
2021-06-07 15:00:00,2021,6,2,7,15,2753
2021-06-07 16:00:00,2021,6,2,7,16,2487
2021-06-07 17:00:00,2021,6,2,7,17,2072
2021-06-07 18:00:00,2021,6,2,7,18,9
2021-06-07 19:00:00,2021,6,2,7,19,2164
2021-06-07 21:00:00,2021,6,2,7,21,1311
2021-06-08 01:00:00,2021,6,2,8,1,3436
2021-06-08 03:00:00,2021,6,2,8,3,3921
2021-06-08 04:00:00,2021,6,2,8,4,790
2021-06-08 06:00:00,2021,6,2,8,6,2274
2021-06-08 07:00:00,2021,6,2,8,7,3735
2021-06-08 09:00:00,2021,6,2,8,9,1373
2021-06-08 10:00:00,2021,6,2,8,10,249
2021-06-08 11:00:00,2021,6,2,8,11,1939
2021-06-08 14:00:00,2021,6,2,8,14,1040
2021-06-08 16:00:00,2021,6,2,8,16,2853
2021-06-08 18:00:00,2021,6,2,8,18,88
2021-06-08 19:00:00,2021,6,2,8,19,2809
2021-06-08 20:00:00,2021,6,2,8,20,158
2021-06-08 21:00:00,2021,6,2,8,21,779
2021-06-08 22:00:00,2021,6,2,8,22,2875
2021-06-09 02:00:00,2021,6,2,9,2,1832
2021-06-09 03:00:00,2021,6,2,9,3,3704
2021-06-09 08:00:00,2021,6,2,9,8,1262
2021-06-09 09:00:00,2021,6,2,9,9,1431
2021-06-09 10:00:00,2021,6,2,9,10,3889
2021-06-09 11:00:00,2021,6,2,9,11,4045
2021-06-09 13:00:00,2021,6,2,9,13,2377
2021-06-09 15:00:00,2021,6,2,9,15,2795
2021-06-09 16:00:00,2021,6,2,9,16,2800
2021-06-09 17:00:00,2021,6,2,9,17,1697
2021-06-09 18:00:00,2021,6,2,9,18,3281
2021-06-09 19:00:00,2021,6,2,9,19,3914
2021-06-09 22:00:00,2021,6,2,9,22,1241
2021-06-10 00:00:00,2021,6,2,10,0,4089
2021-06-10 01:00:00,2021,6,2,10,1,3204
2021-06-10 02:00:00,2021,6,2,10,2,2146
2021-06-10 03:00:00,2021,6,2,10,3,3989
2021-06-10 04:00:00,2021,6,2,10,4,1122
2021-06-10 05:00:00,2021,6,2,10,5,3180
2021-06-10 06:00:00,2021,6,2,10,6,3051
2021-06-10 08:00:00,2021,6,2,10,8,102
2021-06-10 09:00:00,2021,6,2,10,9,3082
2021-06-10 11:00:00,2021,6,2,10,11,1957
2021-06-10 13:00:00,2021,6,2,10,13,3862
2021-06-10 14:00:00,2021,6,2,10,14,1340
2021-06-10 15:00:00,2021,6,2,10,15,491
2021-06-10 20:00:00,2021,6,2,10,20,3142
2021-06-10 21:00:00,2021,6,2,10,21,677
2021-06-10 23:00:00,2021,6,2,10,23,1434
2021-06-11 06:00:00,2021,6,2,11,6,2294
2021-06-11 07:00:00,2021,6,2,11,7,1190
2021-06-11 08:00:00,2021,6,2,11,8,2416
2021-06-11 09:00:00,2021,6,2,11,9,866
2021-06-11 10:00:00,2021,6,2,11,10,689
2021-06-11 11:00:00,2021,6,2,11,11,338
2021-06-11 13:00:00,2021,6,2,11,13,3813
2021-06-11 14:00:00,2021,6,2,11,14,1366
2021-06-11 15:00:00,2021,6,2,11,15,2321
2021-06-11 16:00:00,2021,6,2,11,16,486
2021-06-11 17:00:00,2021,6,2,11,17,2174
2021-06-11 18:00:00,2021,6,2,11,18,1660
2021-06-11 21:00:00,2021,6,2,11,21,847
2021-06-11 23:00:00,2021,6,2,11,23,767
2021-06-12 01:00:00,2021,6,2,12,1,3491
2021-06-12 02:00:00,2021,6,2,12,2,867
2021-06-12 03:00:00,2021,6,2,12,3,1737
2021-06-12 05:00:00,2021,6,2,12,5,358
2021-06-12 08:00:00,2021,6,2,12,8,1217
2021-06-12 09:00:00,2021,6,2,12,9,3542
2021-06-12 10:00:00,2021,6,2,12,10,599
2021-06-12 13:00:00,2021,6,2,12,13,3460
2021-06-12 14:00:00,2021,6,2,12,14,1062
2021-06-12 21:00:00,2021,6,2,12,21,648
2021-06-12 22:00:00,2021,6,2,12,22,4150
2021-06-13 02:00:00,2021,6,2,13,2,3595
2021-06-13 04:00:00,2021,6,2,13,4,778
2021-06-13 06:00:00,2021,6,2,13,6,497
2021-06-13 07:00:00,2021,6,2,13,7,2136
2021-06-13 08:00:00,2021,6,2,13,8,1945
2021-06-13 09:00:00,2021,6,2,13,9,118
2021-06-13 10:00:00,2021,6,2,13,10,218
2021-06-13 11:00:00,2021,6,2,13,11,3035
2021-06-13 13:00:00,2021,6,2,13,13,2491
2021-06-13 14:00:00,2021,6,2,13,14,1849
2021-06-13 15:00:00,2021,6,2,13,15,1227
2021-06-13 16:00:00,2021,6,2,13,16,840
2021-06-13 18:00:00,2021,6,2,13,18,3929
2021-06-13 19:00:00,2021,6,2,13,19,1647
2021-06-13 20:00:00,2021,6,2,13,20,1112
2021-06-13 23:00:00,2021,6,2,13,23,2134
2021-06-14 00:00:00,2021,6,2,14,0,399
2021-06-14 02:00:00,2021,6,2,14,2,3140
2021-06-14 06:00:00,2021,6,2,14,6,3426
2021-06-14 09:00:00,2021,6,2,14,9,3312
2021-06-14 10:00:00,2021,6,2,14,10,1658
2021-06-14 11:00:00,2021,6,2,14,11,3706
2021-06-14 12:00:00,2021,6,2,14,12,1274
2021-06-14 13:00:00,2021,6,2,14,13,2282
2021-06-14 14:00:00,2021,6,2,14,14,471
2021-06-14 16:00:00,2021,6,2,14,16,2902
2021-06-14 19:00:00,2021,6,2,14,19,1064
2021-06-14 20:00:00,2021,6,2,14,20,3160
2021-06-14 22:00:00,2021,6,2,14,22,1093
2021-06-14 23:00:00,2021,6,2,14,23,67
2021-06-15 00:00:00,2021,6,2,15,0,1005
2021-06-15 01:00:00,2021,6,2,15,1,258
2021-06-15 02:00:00,2021,6,2,15,2,856
2021-06-15 05:00:00,2021,6,2,15,5,3018
2021-06-15 09:00:00,2021,6,2,15,9,2931
2021-06-15 11:00:00,2021,6,2,15,11,1118
2021-06-15 13:00:00,2021,6,2,15,13,1676
2021-06-15 16:00:00,2021,6,2,15,16,2456
2021-06-15 17:00:00,2021,6,2,15,17,2439
2021-06-15 18:00:00,2021,6,2,15,18,1816
2021-06-15 20:00:00,2021,6,2,15,20,3794
2021-06-15 22:00:00,2021,6,2,15,22,2016
2021-06-15 23:00:00,2021,6,2,15,23,2664
2021-06-16 00:00:00,2021,6,2,16,0,3824
2021-06-16 01:00:00,2021,6,2,16,1,488
2021-06-16 03:00:00,2021,6,2,16,3,3357
2021-06-16 06:00:00,2021,6,2,16,6,2062
2021-06-16 07:00:00,2021,6,2,16,7,1938
2021-06-16 08:00:00,2021,6,2,16,8,3545
2021-06-16 09:00:00,2021,6,2,16,9,3826
2021-06-16 10:00:00,2021,6,2,16,10,3970
2021-06-16 11:00:00,2021,6,2,16,11,4119
2021-06-16 15:00:00,2021,6,2,16,15,3102
2021-06-16 16:00:00,2021,6,2,16,16,409
2021-06-16 17:00:00,2021,6,2,16,17,1168
2021-06-16 18:00:00,2021,6,2,16,18,3898
2021-06-16 22:00:00,2021,6,2,16,22,741
2021-06-16 23:00:00,2021,6,2,16,23,117
2021-06-17 00:00:00,2021,6,2,17,0,1506
2021-06-17 01:00:00,2021,6,2,17,1,1476
2021-06-17 02:00:00,2021,6,2,17,2,1146
2021-06-17 05:00:00,2021,6,2,17,5,3633
2021-06-17 06:00:00,2021,6,2,17,6,440
2021-06-17 07:00:00,2021,6,2,17,7,707
2021-06-17 08:00:00,2021,6,2,17,8,3023
2021-06-17 09:00:00,2021,6,2,17,9,1085
2021-06-17 10:00:00,2021,6,2,17,10,197
2021-06-17 11:00:00,2021,6,2,17,11,1809
2021-06-17 12:00:00,2021,6,2,17,12,2816
2021-06-17 14:00:00,2021,6,2,17,14,1698
2021-06-17 17:00:00,2021,6,2,17,17,1465
2021-06-17 18:00:00,2021,6,2,17,18,643
2021-06-17 19:00:00,2021,6,2,17,19,1994
2021-06-17 21:00:00,2021,6,2,17,21,2799
2021-06-17 22:00:00,2021,6,2,17,22,2266
2021-06-18 00:00:00,2021,6,2,18,0,669
2021-06-18 01:00:00,2021,6,2,18,1,2002
2021-06-18 03:00:00,2021,6,2,18,3,4152
2021-06-18 05:00:00,2021,6,2,18,5,2782
2021-06-18 07:00:00,2021,6,2,18,7,2629
2021-06-18 08:00:00,2021,6,2,18,8,994
2021-06-18 09:00:00,2021,6,2,18,9,335
2021-06-18 11:00:00,2021,6,2,18,11,3013
2021-06-18 12:00:00,2021,6,2,18,12,2656
2021-06-18 14:00:00,2021,6,2,18,14,1290
2021-06-18 15:00:00,2021,6,2,18,15,1502
2021-06-18 16:00:00,2021,6,2,18,16,98
2021-06-18 18:00:00,2021,6,2,18,18,2911
2021-06-18 19:00:00,2021,6,2,18,19,3592
2021-06-18 21:00:00,2021,6,2,18,21,1139
2021-06-18 22:00:00,2021,6,2,18,22,87
2021-06-18 23:00:00,2021,6,2,18,23,1113
2021-06-19 00:00:00,2021,6,2,19,0,1280
2021-06-19 01:00:00,2021,6,2,19,1,3749
2021-06-19 04:00:00,2021,6,2,19,4,213
2021-06-19 05:00:00,2021,6,2,19,5,3797
2021-06-19 07:00:00,2021,6,2,19,7,1497
2021-06-19 09:00:00,2021,6,2,19,9,1501
2021-06-19 11:00:00,2021,6,2,19,11,1180
2021-06-19 13:00:00,2021,6,2,19,13,3493
2021-06-19 15:00:00,2021,6,2,19,15,1295
2021-06-19 17:00:00,2021,6,2,19,17,2616
2021-06-20 00:00:00,2021,6,2,20,0,3597
2021-06-20 05:00:00,2021,6,2,20,5,853
2021-06-20 06:00:00,2021,6,2,20,6,504
2021-06-20 07:00:00,2021,6,2,20,7,2685
2021-06-20 09:00:00,2021,6,2,20,9,555
2021-06-20 12:00:00,2021,6,2,20,12,1152
2021-06-20 13:00:00,2021,6,2,20,13,2
2021-06-20 14:00:00,2021,6,2,20,14,723
2021-06-20 16:00:00,2021,6,2,20,16,2293
2021-06-20 17:00:00,2021,6,2,20,17,263
2021-06-20 19:00:00,2021,6,2,20,19,1687
2021-06-20 20:00:00,2021,6,2,20,20,3430
2021-06-20 21:00:00,2021,6,2,20,21,1477
2021-06-20 22:00:00,2021,6,2,20,22,2627
2021-06-20 23:00:00,2021,6,2,20,23,2789
2021-06-21 00:00:00,2021,6,2,21,0,937
2021-06-21 02:00:00,2021,6,2,21,2,3640
2021-06-21 03:00:00,2021,6,2,21,3,30
2021-06-21 05:00:00,2021,6,2,21,5,843
2021-06-21 06:00:00,2021,6,2,21,6,751
2021-06-21 07:00:00,2021,6,2,21,7,3533
2021-06-21 09:00:00,2021,6,2,21,9,1471
2021-06-21 10:00:00,2021,6,2,21,10,1858
2021-06-21 16:00:00,2021,6,2,21,16,291
2021-06-21 17:00:00,2021,6,2,21,17,2430
2021-06-21 18:00:00,2021,6,2,21,18,3522
2021-06-21 19:00:00,2021,6,2,21,19,1728
2021-06-21 20:00:00,2021,6,2,21,20,3812
2021-06-21 21:00:00,2021,6,2,21,21,1022
2021-06-21 22:00:00,2021,6,2,21,22,1557
2021-06-21 23:00:00,2021,6,2,21,23,2891
2021-06-22 01:00:00,2021,6,2,22,1,467
2021-06-22 02:00:00,2021,6,2,22,2,3219
2021-06-22 03:00:00,2021,6,2,22,3,171
